"sourceCode","sourceName","sourceFrequency","sourceAutoAssignedConceptIds","ADD_INFO:oeno_name","matchScore","mappingStatus","equivalence","statusSetBy","statusSetOn","conceptId","conceptName","domainId","mappingType","comment","createdBy","createdOn","assignedReviewer"
"5643X",Priapism inde infiltratio penis,-1,0,Priapismus inde infiltratio penis,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4072063,Penile injection to deflate priapism,Procedure,MAPS_TO,,,0,
"56670",Perflatio tubarum,-1,0,Perflatio tubarum,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4075018,Hydrotubation of fallopian tube,Procedure,MAPS_TO,,,0,
"56725",Cryo/electro/photocoagulatio portionis uteri,-1,0,Kryo/electro/photocoagulatio portionis uteri,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4274801,Photocoagulation,Procedure,MAPS_TO,,,0,
"56725",Cryo/electro/photocoagulatio portionis uteri,-1,0,Kryo/electro/photocoagulatio portionis uteri,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4263233,Electrocautery of cervix,Procedure,MAPS_TO,,,0,
"56801",Hysterotomy and drainage,-1,0,Hysterotomia et drainage,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4174199,Ureterotomy with drainage,Procedure,MAPS_TO,,,0,
"5681E",Resectio septi uteri hysteroscopica,-1,0,Resectio septi uteri hysteroscopica,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4205268,Hysteroscopy with resection of intrauterine septum,Procedure,MAPS_TO,,,0,
"56860",Hysterectomy radicalis - vaginal (extended),-1,0,Hysterectomia radicalis-hüvelyi (kiterjesztett),1,APPROVED,EQUIVALENT,Hungarian national Node,0,4262130,Radical vaginal hysterectomy,Procedure,MAPS_TO,,,0,
"57051",Vaginal formation,-1,0,Hüvelyképzés,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4072579,Vaginoplasty,Procedure,MAPS_TO,,,0,
"57100",Incision,-1,0,Gátmetszés,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4311671,Episiotomy,Procedure,MAPS_TO,,,0,
"57633",Mentoplasty,-1,0,Mentoplastica,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4075903,Genioplasty,Procedure,MAPS_TO,,,0,
"57641",Reposition fr. alveolaris,-1,0,Repositio fr. alveolaris,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4072548,Reduction of fracture of alveolus of maxilla,Procedure,MAPS_TO,,,0,
"57641",Reposition fr. alveolaris,-1,0,Repositio fr. alveolaris,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4075445,Reduction of fracture of alveolus of mandible,Procedure,MAPS_TO,,,0,
"57691",Replacement of facial bones by reconstructive surgery of the cheekbones with bone grafting,-1,0,Arckoponyacsontok többszörös hiánytöréseinek ellátása autológ csontátültetéssel,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4121780,Operation for multiple fractures,Procedure,MAPS_TO,,,0,
"57691",Replacement of facial bones by reconstructive surgery of the cheekbones with bone grafting,-1,0,Arckoponyacsontok többszörös hiánytöréseinek ellátása autológ csontátültetéssel,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4121433,Facial bone - bone graft,Procedure,MAPS_TO,,,0,
"57781",Resection of primary costae,-1,0,Resectio costae primae,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4012911,Excision of first rib,Procedure,MAPS_TO,,,0,
"57812",Osteotomy metacarpi,-1,0,Osteotomia metacarpi,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4206263,Osteotomy of carpals and metacarpals,Procedure,MAPS_TO,,,0,
"5781E",Denks surgery,-1,0,Denks műtét,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4346406,Osteotomy of proximal tibia,Procedure,MAPS_TO,,,0,
"5781E",Denks surgery,-1,0,Denks műtét,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4148237,Patellar stabilization by tendon transfer,Procedure,MAPS_TO,,,0,
"57853",Exstirpatio ossis extremitatis superioris,-1,0,Exstirpatio ossis extremitatis superioris,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4076709,Extirpation of lesion of bone,Procedure,MAPS_TO,,,0,
"57853",Exstirpatio ossis extremitatis superioris,-1,0,Exstirpatio ossis extremitatis superioris,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4029359,Excision of upper extremity structure,Procedure,MAPS_TO,,,0,
"5790D",Palacos-plombage,-1,0,Palacos-plombage,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4076064,Filling of bone defect with bone cement,Procedure,MAPS_TO,,,0,
"57912","Fracture fixation of tibial plateau (plate, screw)",-1,0,"Csípőlapát törés rögzítés /lemez,csavar/",1,APPROVED,EQUIVALENT,Hungarian national Node,0,43531117,Open reduction of fracture of bone of posterior ring of pelvis with internal fixation,Procedure,MAPS_TO,,,0,
"5792N","95 degree angle plating, condyle plating",-1,0,"95 fokos szögletlemezelés, condylus lemezelés",1,APPROVED,EQUIVALENT,Hungarian national Node,0,46273946,Fixation of fracture of bone using condylar plate,Procedure,MAPS_TO,,,0,
"5792N","95 degree angle plating, condyle plating",-1,0,"95 fokos szögletlemezelés, condylus lemezelés",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4105215,Condylar plate,Device,MAPS_TO,,,0,
"57950",Primary ligation of open fracture or dislocation,-1,0,Nyílt törés vagy ficam elsődleges kötözése,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4116617,Primary open reduction of fracture dislocation,Procedure,MAPS_TO,,,0,
"57950",Primary ligation of open fracture or dislocation,-1,0,Nyílt törés vagy ficam elsődleges kötözése,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4080499,Dressing of wound,Procedure,MAPS_TO,,,0,
"58043","Meniscus reinsertio, arthrotomy",-1,0,"Meniscus reinsertio, arthrotomia",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4214724,Arthrotomy with open meniscus repair,Procedure,MAPS_TO,,,0,
"58048",Treatment of articular cartilage injuries,-1,0,Ízületi porc sérülés ellátása,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4117198,Joint cartilage division,Procedure,MAPS_TO,,,0,
"58091",Capsulodesis,-1,0,Capsulodesis,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4052452,Joint capsulodesis,Procedure,MAPS_TO,,,0,
"58095",Symphysis fixation,-1,0,Symphysis rögzítése,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4106463,Internal fixation using plate,Procedure,MAPS_TO,,,0,
"58095",Symphysis fixation,-1,0,Symphysis rögzítése,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4286361,Arthrodesis of symphysis pubis,Procedure,MAPS_TO,,,0,
"58115","Arthrodesis, according to Chopart or Lambrinuddi",-1,0,"Arthrodesis, Chopart vagy Lambrinuddi szerint",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4074247,Intra-articular arthrodesis subtalar joint,Procedure,MAPS_TO,,,0,
"58115","Arthrodesis, according to Chopart or Lambrinuddi",-1,0,"Arthrodesis, Chopart vagy Lambrinuddi szerint",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4230245,Midtarsal fusion,Procedure,MAPS_TO,,,0,
"58117",Solution of Navicularae joint with bone graft and Herbert screw,-1,0,"Navicularae álízület megoldása, csontátültetéssel és Herbert csavarral",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4234461,Repair of nonunion of carpal bone,Procedure,MAPS_TO,,,0,
"58117",Solution of Navicularae joint with bone graft and Herbert screw,-1,0,"Navicularae álízület megoldása, csontátültetéssel és Herbert csavarral",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4144969,Bone graft of scaphoid,Procedure,MAPS_TO,,,0,
"5812G",Sacroiliac joint fixation with plate,-1,0,Sacroiliacalis ízület lemezes rögzítése,1,APPROVED,EQUIVALENT,Hungarian national Node,0,40488980,Fusion of sacroiliac joint by posterior approach,Procedure,MAPS_TO,,,0,
"5812G",Sacroiliac joint fixation with plate,-1,0,Sacroiliacalis ízület lemezes rögzítése,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4343793,Fixation of fracture using plate,Procedure,MAPS_TO,,,0,
"58141",Reinsertion lig. patellae,-1,0,Reinsertio lig. patellae,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4072040,Repair of patellar tendon,Procedure,MAPS_TO,,,0,
"5815B","Hip stem+stem replacement, cementless-cemented to cementless",-1,0,"Csípőprotézis csere, cementes-cement nélkülire",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4144431,Conversion from cemented total hip replacement,Procedure,MAPS_TO,,,0,
"5815B","Hip stem+stem replacement, cementless-cemented to cementless",-1,0,"Csípőprotézis csere, cementes-cement nélkülire",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4079260,Conversion to uncemented total hip replacement,Procedure,MAPS_TO,,,0,
"58161",Training of patellar tendons,-1,0,Vápatető képzés,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4192667,Acetabular augmentation,Procedure,MAPS_TO,,,0,
"58192",Ligamentum collaterale radiale suture,-1,0,Ligamentum collaterale radiale varrat,1,APPROVED,EQUIVALENT,Hungarian national Node,0,40486050,Suturing of ligament of elbow,Procedure,MAPS_TO,,,0,
"58251",Intransplantation in hand,-1,0,Íntransplantatio kézen,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4352613,Repair of tendon of hand by transfer or transplantation,Procedure,MAPS_TO,,,0,
"58263",Phalangisatio,-1,0,Phalangisatio,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4042515,Reconstruction of thumb,Procedure,MAPS_TO,,,0,
"58263",Phalangisatio,-1,0,Phalangisatio,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4158691,Replacement procedure,Procedure,MAPS_TO,,,0,
"58286","Bony separation of syndactyly, hand",-1,0,"Syndactylia csontos szétválasztása, kézen",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4078366,Repair of syndactyly,Procedure,MAPS_TO,,,0,
"58286","Bony separation of syndactyly, hand",-1,0,"Syndactylia csontos szétválasztása, kézen",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4010247,Operative procedure on hand,Procedure,MAPS_TO,,,0,
"5831A",Extensor antebrachii detachment,-1,0,Extensor antebrachii leválasztás,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4233648,Tenolysis of extensor tendon of forearm,Procedure,MAPS_TO,,,0,
"5831A",Extensor antebrachii detachment,-1,0,Extensor antebrachii leválasztás,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4346313,Release of common extensor origin at elbow,Procedure,MAPS_TO,,,0,
"58330","Muscle, in excision",-1,0,"Izom, ín kiirtás",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4263918,Myectomy,Procedure,MAPS_TO,,,0,
"58330","Muscle, in excision",-1,0,"Izom, ín kiirtás",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4253041,Excision of tendon,Procedure,MAPS_TO,,,0,
"58363",Muscle reinsertion reinsertion,-1,0,Izomeredés reinsertio,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4253642,Reattachment of muscle,Procedure,MAPS_TO,,,0,
"58367",Muscle transposition,-1,0,Izomtranspositio,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4331324,Muscle transposition,Procedure,MAPS_TO,,,0,
"58381",Cerclage replacement for periprosthetic fracture,-1,0,Periproteticus törés miatt végzett cerclage felhelyezés,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4150850,Internal fixation using wire,Procedure,MAPS_TO,,,0,
"58381",Cerclage replacement for periprosthetic fracture,-1,0,Periproteticus törés miatt végzett cerclage felhelyezés,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4077626,Primary wire fixation of fracture,Procedure,MAPS_TO,,,0,
"58411",Amputation pollicis,-1,0,Amputatio pollicis,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4196243,Amputation of thumb,Procedure,MAPS_TO,,,0,
"58500",Revisio amputationis,-1,0,Revisio amputationis,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4107441,Amputation stump procedure,Procedure,MAPS_TO,,,0,
"58563","Replantation surgery, major amputation",-1,0,"Replantatiós műtét, nagy amputatum",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4104655,Reattachment of extremity,Procedure,MAPS_TO,,,0,
"58752",Plastic surgery of the mammary gland skin,-1,0,Emlő bőrének plasztikája,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4140686,Mammoplasty,Procedure,MAPS_TO,,,0,
"58939",Migrated tongue flap,-1,0,Vándoroltatott nyeleslebeny,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4126192,Pedicle flap,Device,MAPS_TO,,,0,
"58939",Migrated tongue flap,-1,0,Vándoroltatott nyeleslebeny,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4234294,Transfer of pedicle flap graft,Procedure,MAPS_TO,,,0,
"58986",Lip correction after labiaplasty,-1,0,Ajakkorrekció ajakplasztika után,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4216088,Repair of lip,Procedure,MAPS_TO,,,0,
"59120",Cauterisatio condylomae perianalis,-1,0,Cauterisatio condylomae perianalis,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4119583,Perianal cauterization,Procedure,MAPS_TO,,,0,
"59120",Cauterisatio condylomae perianalis,-1,0,Cauterisatio condylomae perianalis,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4119582,Condyloma acuminata cautery,Procedure,MAPS_TO,,,0,
"59630",Cytostatic agent intrapleural,-1,0,Cytostaticus szer intrapleuralisan,1,APPROVED,EQUIVALENT,Hungarian national Node,0,42539781,Injection of cytotoxic substance,Procedure,MAPS_TO,,,0,
"59695","Cytostatic agent i.v. and p.os., polytherapy",-1,0,"Cytostaticus szer i.v. és p.os, polytherápia",1,APPROVED,EQUIVALENT,Hungarian national Node,0,42539781,Injection of cytotoxic substance,Procedure,MAPS_TO,,,0,
"59695","Cytostatic agent i.v. and p.os., polytherapy",-1,0,"Cytostaticus szer i.v. és p.os, polytherápia",1,APPROVED,EQUIVALENT,Hungarian national Node,0,46273124,Cytotoxic agent given via oral route,Observation,MAPS_TO,,,0,
"59697",High-dose cytostatic agent polytherapy,-1,0,Nagy dózisú cytostatikus szer polytherápia,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4273629,Chemotherapy,Procedure,MAPS_TO,,,0,
"59805",Sterilisatio laparoscopia with monopole electrode,-1,0,Sterilisatio laparoscopia monopol. elektródával,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4036943,Laparoscopic sterilization,Procedure,MAPS_TO,,,0,
"59809",Sterilisation (male),-1,0,Sterilisatio (férfi),1,APPROVED,EQUIVALENT,Hungarian national Node,0,4163273,Male sterilization,Procedure,MAPS_TO,,,0,
"59951",Surgery abandoned during m. due to absence of lesion,-1,0,"Feladott műtét a m. során, elváltozás hiánya miatt",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4107826,Operation abandoned,Observation,MAPS_TO,,,0,
"81140",Removal of nerve body during cystoscopy,-1,0,Idegentest eltávolítás cystoscopia során,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4167410,Cystoscopy to remove object,Procedure,MAPS_TO,,,0,
"81640",Aspiration of ovary,-1,0,Aspiratio ovarii,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4213552,Aspiration of ovary,Procedure,MAPS_TO,,,0,
"81693",UH-guided inguinal fluid drainage (drainage set),-1,0,UH vezérelt letokolt testüregi folyadék drainage (drainage szettel),1,APPROVED,EQUIVALENT,Hungarian national Node,0,4199675,Insertion of drain using ultrasound guidance,Procedure,MAPS_TO,,,0,
"81693",UH-guided inguinal fluid drainage (drainage set),-1,0,UH vezérelt letokolt testüregi folyadék drainage (drainage szettel),1,APPROVED,EQUIVALENT,Hungarian national Node,0,3013522,US Guidance for drainage and placement of drainage catheter of Unspecified body region,Procedure,MAPS_TO,,,0,
"81861",Molluscum removal (1-3 at a time),-1,0,,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4056030,Debridement of infection of skin,Procedure,MAPS_TO,,,0,
"82051",Reposition obtecta fr. cruris,-1,0,Repositio obtecta fr. cruris,1,APPROVED,EQUIVALENT,Hungarian national Node,0,40310989,Closed reduction of fracture of lower limb,Procedure,MAPS_TO,,,0,
"82310",Orthopaedic deformity compensation with assistive device,-1,0,Deformitás ortopédiai kiegyenlítése segédeszközzel,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4038746,Orthopedic device,Device,MAPS_TO,,,0,
"82310",Orthopaedic deformity compensation with assistive device,-1,0,Deformitás ortopédiai kiegyenlítése segédeszközzel,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4034374,Correction of congenital deformity,Procedure,MAPS_TO,,,0,
"82420",Reposition of prolapsus recti,-1,0,Repositio prolapsus recti,1,APPROVED,EQUIVALENT,Hungarian national Node,0,42873100,Reduction of prolapse of rectum,Procedure,MAPS_TO,,,0,
"82511","External head inversion, pelvic-ended fetus",-1,0,"Külső fejrefordítás, medencevégű magzat",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4344624,External cephalic version,Procedure,MAPS_TO,,,0,
"83350","Dentistry, other",-1,0,"Fogsínezés, egyéb",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4071010,Splinting of teeth,Procedure,MAPS_TO,,,0,
"83629","Pre-pressure nail dynamization, latch removal",-1,0,"Velőűrszeg dinamizálás, retesz eltávolítás",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4112784,Removal of bone screw from bone,Procedure,MAPS_TO,,,0,
"8362E",Femur anterior segmentation with Marchetti Vicenzi nailing,-1,0,"Femur velőűrszegezés, Marchetti Vicenzi szeggel",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4231432,Intramedullary nailing of femur,Procedure,MAPS_TO,,,0,
"8362F","Tibia forearm nailing, Marchetti with Vicenzi nail",-1,0,"Tibia velőűrszegezés, Marchetti Vicenzi szeggel",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4197703,Intramedullary nailing of tibia,Procedure,MAPS_TO,,,0,
"84010",Extensio sceletalis - Kirschner wire,-1,0,Extensio sceletalis - Kirschner drót,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4105206,K-wire,Device,MAPS_TO,,,0,
"84010",Extensio sceletalis - Kirschner wire,-1,0,Extensio sceletalis - Kirschner drót,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4020328,Forced extension of limb,Procedure,MAPS_TO,,,0,
"84713",Tuberositas tibiae extensio,-1,0,Tuberositas tibiae extensio,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4020328,Forced extension of limb,Procedure,MAPS_TO,,,0,
"85730",Injection into the eardrum,-1,0,Dobüregbe adott injekció,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4193934,Injection of tympanic cavity,Procedure,MAPS_TO,,,0,
"85851","Injection pro actione localis, infiltratio c.lactam",-1,0,"Injectio pro actione localis, infiltratio c.lactam",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4336447,"Nerve blocks, infiltrations and injections",Procedure,MAPS_TO,,,0,
"86456",Coronarography with intracoronary pressure gradient determination,-1,0,Intracoronáriás nyomásgrádiens meghatározással kiegészített coronarografia,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4142645,Coronary angiography,Procedure,MAPS_TO,,,0,
"86456",Coronarography with intracoronary pressure gradient determination,-1,0,Intracoronáriás nyomásgrádiens meghatározással kiegészített coronarografia,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4261467,Measurement of coronary blood flow,Procedure,MAPS_TO,,,0,
"86459",Coronarography with intracoronary pressure gradient determination in the IVP (r. interventricularis posterior) branch,-1,0,Intracoronáriás nyomásgrádiens meghatározással kiegészített coronarografia IVP (r. interventricularis posterior) ágon,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4261467,Measurement of coronary blood flow,Procedure,MAPS_TO,,,0,
"86459",Coronarography with intracoronary pressure gradient determination in the IVP (r. interventricularis posterior) branch,-1,0,Intracoronáriás nyomásgrádiens meghatározással kiegészített coronarografia IVP (r. interventricularis posterior) ágon,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4142645,Coronary angiography,Procedure,MAPS_TO,,,0,
"8645A",Intracoronary coronarography with pressure gradient determination in RV (r. retroventricular) branch,-1,0,Intracoronáriás nyomásgrádiens meghatározással kiegészített coronarografia RV (r. retroventricularis) ágon,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4261467,Measurement of coronary blood flow,Procedure,MAPS_TO,,,0,
"8645A",Intracoronary coronarography with pressure gradient determination in RV (r. retroventricular) branch,-1,0,Intracoronáriás nyomásgrádiens meghatározással kiegészített coronarografia RV (r. retroventricularis) ágon,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4142645,Coronary angiography,Procedure,MAPS_TO,,,0,
"87032",Permanent removal of tracheostomy tube,-1,0,Tracheostomás kanül végleges eltávolítása,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4012607,Removal of tracheostomy tube,Procedure,MAPS_TO,,,0,
"87129",Inhalation NO therapy via face mask (days of care),-1,0,Inhalációs NO terápia arcmaszkon keresztül (ellátási napban),1,APPROVED,EQUIVALENT,Hungarian national Node,0,4030218,Inhalation therapy procedure,Procedure,MAPS_TO,,,0,
"87129",Inhalation NO therapy via face mask (days of care),-1,0,Inhalációs NO terápia arcmaszkon keresztül (ellátási napban),1,APPROVED,EQUIVALENT,Hungarian national Node,0,40118583,nitric oxide / nitrogen Gas for Inhalation,Drug,MAPS_TO,,,0,
"87210",Mouth-to-nose (mouth-to-mouth) ventilation,-1,0,Szájból-orrba (szájba) lélegeztetés,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4352509,Mouth to nose expired air ventilation,Procedure,MAPS_TO,,,0,
"87210",Mouth-to-nose (mouth-to-mouth) ventilation,-1,0,Szájból-orrba (szájba) lélegeztetés,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4285807,Mouth-to-mouth resuscitation,Procedure,MAPS_TO,,,0,
"87640",Use of extracorporeal membrane oxygenator (ECMO),-1,0,Extracorporalis membrán oxigenátor (ECMO) alkalmazása,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4052536,Extracorporeal membrane oxygenation,Procedure,MAPS_TO,,,0,
"88141",Administration of factor IX preparation,-1,0,IX. faktor készítmény adása,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4023919,Transfusion of factor IX,Procedure,MAPS_TO,,,0,
"88585",High flux dialysis,-1,0,High flux dialízis,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4146536,Renal dialysis,Procedure,MAPS_TO,,,0,
"88585",High flux dialysis,-1,0,High flux dialízis,1,APPROVED,EQUIVALENT,Hungarian national Node,0,46273658,Dialyzer size,Observation,MAPS_TO,,,0,
"88731",Perfusion treatment with antibiotics,-1,0,Antibiotikumos perfúziós kezelés,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4085730,Antibiotic therapy,Procedure,MAPS_TO,,,0,
"88731",Perfusion treatment with antibiotics,-1,0,Antibiotikumos perfúziós kezelés,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4338837,Perfusion,Procedure,MAPS_TO,,,0,
"88820",Pacemaker electrode insertion,-1,0,Pacemaker elektróda bevezetés,1,APPROVED,EQUIVALENT,Hungarian national Node,0,35622836,Implantation of intracardiac electrode,Procedure,MAPS_TO,,,0,
"8888H",Regional anaesthesia,-1,0,Regionális anaesztézia,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4100052,Regional anesthesia,Procedure,MAPS_TO,,,0,
"8891T",Medical management of regional anaesthesia/additional 30',-1,0,Regionális anaesth. orvosi vezetése/további 30',1,APPROVED,EQUIVALENT,Hungarian national Node,0,4100052,Regional anesthesia,Procedure,MAPS_TO,,,0,
"8891T",Medical management of regional anaesthesia/additional 30',-1,0,Regionális anaesth. orvosi vezetése/további 30',1,APPROVED,EQUIVALENT,Hungarian national Node,0,4296529,Anesthesia management,Procedure,MAPS_TO,,,0,
"89450",Continuous blood sampling,-1,0,Folyamatos vérmintavétel,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4056942,Continuous blood sampling,Observation,MAPS_TO,,,0,
"89450",Continuous blood sampling,-1,0,Folyamatos vérmintavétel,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4218408,Collection of blood specimen for laboratory,Procedure,MAPS_TO,,,0,
"91252","Passive protection against RSV with Synagis, between 3500-7000g body weight (in mg)",-1,0,"Passzív védelem RSV ellen Synagis adásával, 3500-7000g testsúly között (mg-ban)",1,APPROVED,EQUIVALENT,Hungarian national Node,0,46276192,palivizumab Injection [Synagis],Drug,MAPS_TO,,,0,
"92233",Immunotherapy combined with anticancer chemotherapy.,-1,0,Immunterápia daganatellenes kemoterápiával kombinálva,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4274159,Immunotherapy for cancer,Procedure,MAPS_TO,,,0,
"92233",Immunotherapy combined with anticancer chemotherapy.,-1,0,Immunterápia daganatellenes kemoterápiával kombinálva,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4273629,Chemotherapy,Procedure,MAPS_TO,,,0,
"92300",TPN,-1,0,TPN,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4021169,Total parenteral nutrition,Procedure,MAPS_TO,,,0,
"93603",Ordering a custom-made medical device,-1,0,Egyedi elbírálású gyógyászati segédeszköz rendelése,1,APPROVED,EQUIVALENT,Hungarian national Node,0,45767801,Personal medical treatment assistive device,Device,MAPS_TO,,,0,
"93603",Ordering a custom-made medical device,-1,0,Egyedi elbírálású gyógyászati segédeszköz rendelése,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4158840,Assistive device provision management,Procedure,MAPS_TO,,,0,
"94402",Walking with crutches,-1,0,Járásgyakorlat mankóval,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4139448,Use of crutch education,Procedure,MAPS_TO,,,0,
"95290",Occupational therapy (group),-1,0,Foglalkozás terápia (csoportos),1,APPROVED,EQUIVALENT,Hungarian national Node,0,4309371,Occupational therapy,Observation,MAPS_TO,,,0,
"95290",Occupational therapy (group),-1,0,Foglalkozás terápia (csoportos),1,APPROVED,EQUIVALENT,Hungarian national Node,0,35610409,Participant in group session,Observation,MAPS_TO,,,0,
"96010",Psychiatric case presentation,-1,0,Pszichiátriai esetprezentáció,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4078510,Interpretation of results of psychiatric examinations and data,Procedure,MAPS_TO,,,0,
"96422","Psychotherapy sessions for families (2 or more family members, 45-90 minutes)",-1,0,"Pszichoterápiás ülés családnak (2 vagy több családtag, ideje 45-90 perc)",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4028920,Family psychotherapy procedure,Procedure,MAPS_TO,,,0,
TA104,"Polishing, finishing per filling",-1,0,"Polírozás, finírozás, tömésenként",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4125947,Dental scaling and polishing,Procedure,MAPS_TO,,,0,
TA104,"Polishing, finishing per filling",-1,0,"Polírozás, finírozás, tömésenként",1,APPROVED,EQUIVALENT,Hungarian national Node,0,4162558,Polish teeth,Procedure,MAPS_TO,,,0,
TA173,Prosthodontic correction,-1,0,Fogpótlás korrekció,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4040556,Procedure on tooth,Procedure,MAPS_TO,,,0,
TA173,Prosthodontic correction,-1,0,Fogpótlás korrekció,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4265926,Prosthodontic procedure,Procedure,MAPS_TO,,,0,
TE149,Intraosseous implantation,-1,0,Intraossealisimplantatum behelyezése,1,APPROVED,EQUIVALENT,Hungarian national Node,0,4251611,Dental transosseous implant,Procedure,MAPS_TO,,,0,
